Date,Value
2006/10/30,607.4000 
2006/10/31,606.8000 
2006/11/1,619.3000 
2006/11/2,627.8000 
2006/11/3,629.2000 
2006/11/6,627.9000 
2006/11/7,627.9000 
2006/11/8,618.3000 
2006/11/9,636.8000 
2006/11/10,630.1000 
2006/11/13,625.8000 
2006/11/14,625.3000 
2006/11/15,623.8000 
2006/11/16,621.7000 
2006/11/17,622.5000 
2006/11/20,622.1000 
2006/11/21,628.7000 
2006/11/22,629.0000 
2006/11/24,629.0000 
2006/11/27,640.6000 
2006/11/28,637.3000 
2006/11/29,641.8000 
2006/11/30,652.9000 
2006/12/1,650.6000 
2006/12/4,650.9000 
2006/12/5,647.9000 
2006/12/6,635.9000 
2006/12/7,637.0000 
2006/12/8,631.0000 
2006/12/11,634.8000 
2006/12/12,631.7000 
2006/12/13,632.4000 
2006/12/14,630.9000 
2006/12/15,619.1000 
2006/12/18,617.9000 
2006/12/19,625.4000 
2006/12/20,624.3000 
2006/12/21,621.6000 
2006/12/22,622.3000 
2006/12/26,626.9000 
2006/12/27,630.3000 
2006/12/28,636.9000 
2006/12/29,638.0000 
2007/1/2,638.0000 
2007/1/3,629.8000 
2007/1/4,626.2000 
2007/1/5,606.9000 
2007/1/8,609.4000 
2007/1/9,615.0000 
2007/1/10,613.4000 
2007/1/11,613.9000 
2007/1/12,626.9000 
2007/1/16,625.9000 
2007/1/17,633.3000 
2007/1/18,628.1000 
2007/1/19,636.4000 
2007/1/22,634.1000 
2007/1/23,645.9000 
2007/1/24,648.2000 
2007/1/25,648.1000 
2007/1/26,644.7000 
2007/1/29,643.2000 
2007/1/30,650.2000 
2007/1/31,657.9000 
2007/2/1,663.0000 
2007/2/2,651.5000 
2007/2/5,656.1000 
2007/2/6,658.7000 
2007/2/7,657.3000 
2007/2/8,662.8000 
2007/2/9,672.3000 
2007/2/12,667.3000 
2007/2/13,668.5000 
2007/2/14,672.0000 
2007/2/15,671.4000 
2007/2/16,672.8000 
2007/2/19,674.3000 
2007/2/20,661.0000 
2007/2/21,684.0000 
2007/2/22,683.0000 
2007/2/23,686.7000 
2007/2/26,689.8000 
2007/2/27,687.2000 
2007/2/28,672.5000 
2007/3/1,665.1000 
2007/3/2,644.1000 
2007/3/5,639.2000 
2007/3/6,646.2000 
2007/3/7,652.9000 
2007/3/8,655.5000 
2007/3/9,652.0000 
2007/3/12,650.3000 
2007/3/13,649.4000 
2007/3/14,642.5000 
2007/3/15,647.1000 
2007/3/16,653.9000 
2007/3/19,654.3000 
2007/3/20,659.0000 
2007/3/21,660.0000 
2007/3/22,664.2000 
2007/3/23,657.3000 
2007/3/26,663.9000 
2007/3/27,662.5000 
2007/3/28,666.8000 
2007/3/29,667.6000 
2007/3/30,669.0000 
2007/4/2,671.5000 
2007/4/3,669.7000 
2007/4/4,677.4000 
2007/4/5,679.4000 
2007/4/9,676.9000 
2007/4/10,681.5000 
2007/4/11,681.7000 
2007/4/12,679.7000 
2007/4/13,689.9000 
2007/4/16,694.5000 
2007/4/17,692.5000 
2007/4/18,693.3000 
2007/4/19,688.3000 
2007/4/20,695.8000 
2007/4/23,694.2000 
2007/4/24,687.7000 
2007/4/25,687.4000 
2007/4/26,678.0000 
2007/4/27,681.8000 
2007/4/30,683.5000 
2007/5/1,677.3000 
2007/5/2,675.1000 
2007/5/3,684.4000 
2007/5/4,689.7000 
2007/5/7,690.4000 
2007/5/8,687.4000 
2007/5/9,682.5000 
2007/5/10,667.0000 
2007/5/11,672.3000 
2007/5/14,670.1000 
2007/5/15,674.5000 
2007/5/16,661.5000 
2007/5/17,657.2000 
2007/5/18,662.0000 
2007/5/21,663.8000 
2007/5/22,659.9000 
2007/5/23,662.6000 
2007/5/24,653.3000 
2007/5/25,655.3000 
2007/5/29,657.2000 
2007/5/30,659.3000 
2007/5/31,666.7000 
2007/6/1,676.9000 
2007/6/4,676.3000 
2007/6/5,675.1000 
2007/6/6,674.6000 
2007/6/7,665.2000 
2007/6/8,650.3000 
2007/6/11,659.0000 
2007/6/12,653.1000 
2007/6/13,652.7000 
2007/6/14,655.9000 
2007/6/15,658.7000 
2007/6/18,659.9000 
2007/6/19,664.7000 
2007/6/20,660.0000 
2007/6/21,654.2000 
2007/6/22,657.0000 
2007/6/25,654.7000 
2007/6/26,645.3000 
2007/6/27,644.8000 
2007/6/28,650.4000 
2007/6/29,650.9000 
2007/7/2,659.2000 
2007/7/3,655.4000 
2007/7/4,656.3000 
2007/7/5,650.6000 
2007/7/6,654.8000 
2007/7/9,662.5000 
2007/7/10,664.4000 
2007/7/11,662.1000 
2007/7/12,668.3000 
2007/7/13,667.3000 
2007/7/16,666.3000 
2007/7/17,665.9000 
2007/7/18,673.7000 
2007/7/19,678.1000 
2007/7/20,684.7000 
2007/7/23,681.5000 
2007/7/24,684.8000 
2007/7/25,673.8000 
2007/7/26,662.8000 
2007/7/27,660.1000 
2007/7/30,676.6000 
2007/7/31,679.3000 
2007/8/1,675.9000 
2007/8/2,676.6000 
2007/8/3,684.4000 
2007/8/6,683.3000 
2007/8/7,682.3000 
